trip_id	trajet	duree	gare_a	gare_b	gare_a_city	gare_b_city	gare_a_matched	gare_b_matched
OCESN433321R0200234366	Gare de Auch - Gare de Colomiers	94	Auch	Colomiers	LE PARCQ	COLOMIERS	1	1
OCESN433353R0200234367	Gare de L'Isle-Jourdain (Gers) - Gare de Toulouse-Matabiau	72	L'Isle-Jourdain (Gers)	Toulouse-Matabiau	L'ISLE-JOURDAIN (GERS)	TOULOUSE	0	1
OCESN433362R0300334372	Gare de Colomiers - Gare de L'Isle-Jourdain (Gers)	48	Colomiers	L'Isle-Jourdain (Gers)	COLOMIERS	L'ISLE-JOURDAIN (GERS)	1	0
OCESN433612R0100134373	Gare de Brive-la-Gaillarde - Gare de Montauban-Ville-Bourbon	198	Brive-la-Gaillarde	Montauban-Ville-Bourbon	BRIVE-LA-GAILLARDE	MONTAUBAN	1	1
OCESN433614R0100134374	Gare de Cahors - Gare de Montauban-Ville-Bourbon	78	Cahors	Montauban-Ville-Bourbon	CAHORS	MONTAUBAN	1	1
OCESN433710R0500534381	Gare de Boussens - Gare de Pau	183	Boussens	Pau	BOUSSENS	DAMIATTE	1	1
OCESN433717R0500534384	Gare de Muret - Gare de Tarbes	182	Muret	Tarbes	MURET	TARBES	1	1
OCESN433718R0400434385	Gare de Boussens - Gare de Muret	93	Boussens	Muret	BOUSSENS	MURET	1	1
OCESN433721R0400434387	Gare de Boussens - Gare de Montréjeau-Gourdan-Pol.	55	Boussens	Montréjeau-Gourdan-Pol.	BOUSSENS	GOURDAN-POLIGNAN	1	1
OCESN433733R0300334393	Gare de Montréjeau-Gourdan-Pol. - Gare de Muret	138	Montréjeau-Gourdan-Pol.	Muret	GOURDAN-POLIGNAN	MURET	1	1
OCESN433746R0300334402	Gare de Pau - Gare de Tarbes	93	Pau	Tarbes	DAMIATTE	TARBES	1	1
OCESN433768R0300334412	Gare de Lourdes - Gare de Tarbes	35	Lourdes	Tarbes	LOURDES	TARBES	1	1
OCESN433814F0100134418	Gare de Agen - Gare de Montauban-Ville-Bourbon	106	Agen	Montauban-Ville-Bourbon	AGEN	MONTAUBAN	1	1
OCESN433952R0100134422	Gare de Capdenac - Gare de Rodez	86	Capdenac	Rodez	CAPDENAC-GARE	RODEZ	1	1
OCESN433952R0200234423	Gare de Brive-la-Gaillarde - Gare de Capdenac	148	Brive-la-Gaillarde	Capdenac	BRIVE-LA-GAILLARDE	CAPDENAC-GARE	1	1
OCESN435001R0200234433	Gare de Cambrai Ville - Gare de St Quentin	101	Cambrai Ville	St Quentin	CAMBRAI	ST QUENTIN	1	0
OCESN435005R0500534435	Gare de Boulogne Ville - Gare de Calais Fréthun	30	Boulogne Ville	Calais Fréthun	BOULOGNE-SUR-MER	ARQUES	1	1
OCESN435011R0400434439	Gare de Calais Fréthun - Gare de Rang du Fl. Verton Ber.	96	Calais Fréthun	Rang du Fl. Verton Ber.	ARQUES	MOUGINS	1	1
OCESN435012R0200234440	Gare de Lille Flandres - Gare de Mouscron / Moeskroen	49	Lille Flandres	Mouscron / Moeskroen	LILLE	MOUSCRON / MOESKROEN	1	0
OCESN435020R0200234448	Gare de Douai - Gare de Lille Flandres	118	Douai	Lille Flandres	DOUAI	LILLE	1	1
OCESN435036R0200234462	Gare de Cambrai Ville - Gare de Valenciennes	95	Cambrai Ville	Valenciennes	CAMBRAI	VALENCIENNES	1	1
OCESN435040R0300334466	Gare de Aulnoye Aymeries - Gare de Jeumont	50	Aulnoye Aymeries	Jeumont	AULNOYE-AYMERIES	JEUMONT	1	1
OCESN435042R0200234468	Gare de Aulnoye Aymeries - Gare de Maubeuge	28	Aulnoye Aymeries	Maubeuge	AULNOYE-AYMERIES	MAUBEUGE	1	1
OCESN435050R0200234476	Gare de Maubeuge - Gare de St Quentin	116	Maubeuge	St Quentin	MAUBEUGE	ST QUENTIN	1	0
OCESN435052R0200234478	Gare de Aulnoye Aymeries - Gare de Busigny	82	Aulnoye Aymeries	Busigny	AULNOYE-AYMERIES	BUSIGNY	1	1
OCESN435054R0200234480	Gare de Amiens - Gare de Arras	104	Amiens	Arras	DREUIL-LÈS-AMIENS	ARRAS	1	1
OCESN435056R0200234483	Gare de Aulnoye Aymeries - Gare de Hirson	104	Aulnoye Aymeries	Hirson	AULNOYE-AYMERIES	HIRSON	1	1
OCESN435058R0200234485	Gare de Lille Flandres - Gare de Valenciennes	127	Lille Flandres	Valenciennes	LILLE	VALENCIENNES	1	1
OCESN435100R0200234532	Gare de Jeumont - Gare de Maubeuge	15	Jeumont	Maubeuge	JEUMONT	MAUBEUGE	1	1
OCESN435115R0200234547	Gare de Jeumont - Gare de Valenciennes	128	Jeumont	Valenciennes	JEUMONT	VALENCIENNES	1	1
OCESN435124R0300334556	Gare de Charleroi Sud - Gare de Maubeuge	60	Charleroi Sud	Maubeuge	CHARLEROI SUD	MAUBEUGE	0	1
OCESN435134R0300334566	Gare de Calais Ville - Gare de Hazebrouck	109	Calais Ville	Hazebrouck	ARQUES	HAZEBROUCK	1	1
OCESN435160R0100134586	Gare de Arras - Gare de St Pol sur Ternoise	63	Arras	St Pol sur Ternoise	ARRAS	ST POL SUR TERNOISE	1	0
OCESN435163R0200234589	Gare de Abbeville - Gare de Amiens	56	Abbeville	Amiens	ABBEVILLE	DREUIL-LÈS-AMIENS	1	1
OCESN435168R0200234594	Gare de Arras - Gare de Lens	42	Arras	Lens	ARRAS	LENS	1	1
OCESN435188R0100134612	Gare de Arras - Gare de Lille Flandres	99	Arras	Lille Flandres	ARRAS	LILLE	1	1
OCESN435190R0100134614	Gare de Amiens - Gare de Lille Flandres	223	Amiens	Lille Flandres	DREUIL-LÈS-AMIENS	LILLE	1	1
OCESN435192R0200234616	Gare de Albert - Gare de Douai	119	Albert	Douai	ALBERT	DOUAI	1	1
OCESN435194R0100134618	Gare de Amiens - Gare de Douai	164	Amiens	Douai	DREUIL-LÈS-AMIENS	DOUAI	1	1
OCESN435214R0400434638	Gare de Albert - Gare de Arras	62	Albert	Arras	ALBERT	ARRAS	1	1
OCESN437027R0100134687	Gare de Dunkerque - Gare de Lille Flandres	150	Dunkerque	Lille Flandres	GRANDE-SYNTHE	LILLE	1	1
OCESN438001R0300334690	Gare de Caen - Gare de Cherbourg	174	Caen	Cherbourg	CAEN	CHERBOURG	1	1
OCESN438003R0200234693	Gare de Evreux - Normandie - Gare de Mantes-la-Jolie	84	Evreux	Mantes-la-Jolie	LE VIEIL-ÉVREUX	MANTES-LA-VILLE	1	1
OCESN439451R0200234695	Gare de Le Mans - Gare de Tours	133	Le Mans	Tours	MANS (LE )	JOUE-LES-TOURS	1	1
OCESN441002R0300334697	Gare de Amiens - Gare de Rouen-Rive-Droite	186	Amiens	Rouen-Rive-Droite	DREUIL-LÈS-AMIENS	ROUEN	1	1
OCESN444500R0100134700	Gare de La Roche-sur-Yon - Gare de La Rochelle-Ville	120	La Roche-sur-Yon	La Rochelle-Ville	ROCHE-SUR-YON (LA )	ROCHELLE (LA )	1	1
OCESN444512R0100134707	Gare de Angers-St-Laud - Gare de Sablé-sur-Sarthe	83	Angers-St-Laud	Sablé-sur-Sarthe	ANGERS	SABLE-SUR-SARTHE	1	1
OCESN444514R0100134709	Gare de Le Mans - Gare de Nogent-le-Rotrou	95	Le Mans	Nogent-le-Rotrou	MANS (LE )	NOGENT-LE-ROTROU	1	1
OCESN444518R0100134712	Gare de Connerré-Beillé - Gare de Le Mans	50	Connerré-Beillé	Le Mans	BEILLÉ	MANS (LE )	1	1
OCESN444520R0100134713	Gare de Laval - Gare de Le Mans	135	Laval	Le Mans	LAVAL-DE-CÈRE	MANS (LE )	1	1
OCESN444528R0100134718	Gare de Angers-St-Laud - Gare de Saumur	95	Angers-St-Laud	Saumur	ANGERS	SAUMUR	1	1
OCESN444531R0100134721	Gare de Angers-St-Laud - Gare de Cholet	100	Angers-St-Laud	Cholet	ANGERS	CHOLET	1	1
OCESN447026R0200234731	Gare de Beauvais-Gare-SNCF - Gare de Persan-Beaumont	90	Beauvais	Persan-Beaumont	BEAUVAIS	PERSAN	1	1
OCESN447138R0300334736	Gare de Tergnier - Laon-Gare-Routière-Poma	67	Tergnier	Laon-Gare-Routière-Poma	TERGNIER	LAON-GARE-ROUTIÈRE-POMA	1	0
OCESN447142R0300334737	Gare de Amiens - Gare de Tergnier	159	Amiens	Tergnier	DREUIL-LÈS-AMIENS	TERGNIER	1	1
OCESN447172R0200234750	Gare de Amiens - Gare de St Quentin	93	Amiens	St Quentin	DREUIL-LÈS-AMIENS	ST QUENTIN	1	0
OCESN447222R0500534757	Gare de Creil - Gare de Laon	171	Creil	Laon	CREIL	CHIVRES-EN-LAONNOIS	1	1
OCESN447224R0300334758	Gare de Creil - Laon-Gare-Routière-Poma	200	Creil	Laon-Gare-Routière-Poma	CREIL	LAON-GARE-ROUTIÈRE-POMA	1	0
OCESN447331R0700734760	Gare de St Quentin - Gare de Tergnier	28	St Quentin	Tergnier	ST QUENTIN	TERGNIER	0	1
OCESN447526R0200234793	Gare de Creil - Gare de St-Just-SNCF	56	Creil	St-Just-SNCF	CREIL	ST-JUST-SNCF	1	0
OCESN447528R0400434794	Gare de Amiens - Gare de St-Just-SNCF	87	Amiens	St-Just-SNCF	DREUIL-LÈS-AMIENS	ST-JUST-SNCF	1	0
OCESN447573R0400434832	Gare de Amiens - Gare de Creil	95	Amiens	Creil	DREUIL-LÈS-AMIENS	CREIL	1	1
OCESN447580R0300334841	Gare de Abancourt - Le Tréport-Mers-Les-B	83	Abancourt	Le Tréport-Mers-Les-B	ABANCOURT	LE TRÉPORT-MERS-LES-B	1	0
OCESN450226R0200234881	Gare de Angoulême - Gare de Poitiers	158	Angoulême	Poitiers	ANGOULEME	POITIERS	1	1
OCESN451200R0200234895	Gare de La Rochelle-Ville - Gare de Saintes	98	La Rochelle-Ville	Saintes	ROCHELLE (LA )	SAINTES	1	1
OCESN451202R0200234897	Gare de La-Rochelle-Pt-Dauphine - Gare de Rochefort	64	La-Rochelle-Porte-Dauphine	Rochefort	LA-ROCHELLE-PORTE-DAUPHINE	SAINT-BONNET-DE-ROCHEFORT	0	1
OCESN451203R0200234898	Gare de La Rochelle-Ville - Gare de St-Mariens-St-Yzan	184	La Rochelle-Ville	St-Mariens-St-Yzan	ROCHELLE (LA )	SAINT-YZAN-DE-SOUDIAC	1	1
OCESN451204R0400434899	Gare de La Rochelle-Ville - Gare de La-Rochelle-Pt-Dauphine	9	La Rochelle-Ville	La-Rochelle-Porte-Dauphine	ROCHELLE (LA )	LA-ROCHELLE-PORTE-DAUPHINE	1	0
OCESN451208R0100134905	Gare de La-Rochelle-Pt-Dauphine - Gare de Saintes	133	La-Rochelle-Porte-Dauphine	Saintes	LA-ROCHELLE-PORTE-DAUPHINE	SAINTES	0	1
OCESN451462R0100134908	Gare de Niort - Gare de Saintes	95	Niort	Saintes	BEAUVOIR-SUR-NIORT	SAINTES	1	1
OCESN451467R0100134909	Gare de Niort - Gare de Royan	139	Niort	Royan	BEAUVOIR-SUR-NIORT	ROYAN	1	1
OCESN451508R0100134910	Gare de Angoulême - Gare de Saintes	98	Angoulême	Saintes	ANGOULEME	SAINTES	1	1
OCESN451509R0200234911	Gare de Angoulême - Gare de Royan	145	Angoulême	Royan	ANGOULEME	ROYAN	1	1
OCESN453001R0200234916	Gare de Breil-sur-Roya - Gare de Tende	40	Breil-sur-Roya	Tende	BREIL-SUR-ROYA	TENDE	1	1
OCESN453005R0200234920	Gare de Cannes - Gare de Grasse	50	Cannes	Grasse	CANNES	GRASSE	1	1
OCESN453006R0200234921	Gare de Marseille-St-Charles - Gare de Toulon	125	Marseille-St-Charles	Toulon	MARSEILLE	TOULON	1	1
OCESN453008R0300334923	Gare de Les Arcs-Draguignan - Gare de St-Raphaël-Valescure	30	Les Arcs-Draguignan	St-Raphaël-Valescure	LES ARCS	SAINT-RAPHAEL	1	1
OCESN453012R0200234927	Gare de Nice-Ville - Gare de Sospel	65	Nice-Ville	Sospel	NICE	SOSPEL	1	1
OCESN453014R0200234929	Gare de Nice-Ville - Gare de Touet-de-l'Escarène	65	Nice-Ville	Touet-de-l'Escarène	NICE	TOUËT-DE-L'ESCARÈNE	1	1
OCESN453030R0200234937	Gare de Avignon-Centre - Gare de Miramas	100	Avignon-Centre	Miramas	AVIGNON	MIRAMAS	1	1
OCESN454000R0100134938	Aix-Gare-Routière - Gare de Marseille-St-Charles	55	Aix-en-Provence-TGV	Marseille-St-Charles	AIX-EN-PROVENCE	MARSEILLE	1	1
OCESN454001R0100134939	Aix-Gare-Routière - Gare de Gardanne	20	Aix-en-Provence-TGV	Gardanne	AIX-EN-PROVENCE	GARDANNE	1	1
OCESN454005R0100134943	Gare de Marseille-St-Charles - Gare de Sisteron	175	Marseille-St-Charles	Sisteron	MARSEILLE	SISTERON	1	1
OCESN454006R0100134944	Gare de Marseille-St-Charles - Gare de Martigues	70	Marseille-St-Charles	Martigues	MARSEILLE	MARTIGUES	1	1
OCESN456000R0100134946	Roanne-Gare-Routière - Saint-Etienne-Chtx GR	119	Roanne	St-Étienne-Châteaucreux	ROANNE	SAINT-ETIENNE	1	1
OCESN457402R0100134962	Lyon-Perrache-Gare-Rout - Roanne-Gare-Routière	142	Lyon-Perrache	Roanne	LYON	ROANNE	1	1
OCESN460400R0100134969	Gare de Clelles-Mens - Gare de Veynes-Dévoluy	56	Clelles-Mens	Veynes-Dévoluy	CLELLES	VEYNES	1	1
OCESN460401R0100134970	Gare de Gap - Gare de Veynes-Dévoluy	30	Gap	Veynes-Dévoluy	GAP	VEYNES	1	1
OCESN461008R0100134982	Gare de La Roche-sur-Foron - Gare de St-Gervais-L-B-Le-Fayet	108	La Roche-sur-Foron	St-Gervais-les-Bains-Le Fayet	LA ROCHE-SUR-FORON	SAINT-GERVAIS-LES-BAINS	1	1
OCESN461102R0200234992	Gare de Annecy - Gare de La Roche-sur-Foron	55	Annecy	La Roche-sur-Foron	ANNECY	LA ROCHE-SUR-FORON	1	1
OCESN464001R0100135035	Gare de Chedde - Gare de St-Gervais-L-B-Le-Fayet	10	Chedde	St-Gervais-les-Bains-Le Fayet	PASSY	SAINT-GERVAIS-LES-BAINS	1	1
OCESN830103F0300335081	Gare de Sarrebourg - Gare de Strasbourg	59	Sarrebourg	Strasbourg	SARREBOURG	STRASBOURG	1	1
OCESN830200F0200235157	Gare de Krimmeri-Meinau - Gare de Strasbourg	7	Krimmeri-Meinau	Strasbourg	STRASBOURG	STRASBOURG	1	1
OCESN830300F0400435159	Gare de Metz-Ville - Gare de Strasbourg	86	Metz-Ville	Strasbourg	METZ	STRASBOURG	1	1
OCESN830502F0300335258	Gare de Strasbourg - Gare de Wissembourg	58	Strasbourg	Wissembourg	STRASBOURG	WISSEMBOURG	1	1
OCESN830917F1201235539	Gare de Krimmeri-Meinau - Gare de Sarreguemines	92	Krimmeri-Meinau	Sarreguemines	STRASBOURG	SARREGUEMINES	1	1
OCESN831318F0200235610	Gare de Colmar - Gare de Strasbourg	53	Colmar	Strasbourg	HERRLISHEIM-PRÈS-COLMAR	STRASBOURG	1	1
OCESN831720F0200235851	Gare de Obernai - Gare de Strasbourg	31	Obernai	Strasbourg	OBERNAI	STRASBOURG	1	1
OCESN831807F0200236003	Gare de St-Dié-des-Vosges - Gare de Strasbourg	112	St-Dié-des-Vosges	Strasbourg	SAINT-DIE	STRASBOURG	1	1
OCESN832300F0300336086	Gare de Mulhouse - Gare de Strasbourg	61	Mulhouse	Strasbourg	MULHOUSE	STRASBOURG	1	1
OCESN832303F0300336094	Gare de Erstein - Gare de Mulhouse	53	Erstein	Mulhouse	ERSTEIN	MULHOUSE	1	1
OCESN832308F2902936107	Gare de Mulhouse - Gare de Sélestat	40	Mulhouse	Sélestat	MULHOUSE	SELESTAT	1	1
OCESN832500F0200236292	Gare de Lutterbach Tram-train - Gare de Mulhouse-Gare-Centrale	19	Lutterbach Tram-train	Mulhouse-Ville	LUTTERBACH	MULHOUSE	1	1
OCESN832602F0200236303	Gare de Mulhouse-Gare-Centrale - Gare de Thann-Saint-Jacques	46	Mulhouse-Ville	Thann-Saint-Jacques	MULHOUSE	THANN-SAINT-JACQUES	1	0
OCESN832604F0200236305	Gare de Mulhouse-Gare-Centrale - Gare de Thann	41	Mulhouse-Ville	Thann	MULHOUSE	THANN	1	1
OCESN832760F0300336438	Gare de Mulhouse - Gare de Thann-Saint-Jacques	32	Mulhouse	Thann-Saint-Jacques	MULHOUSE	THANN-SAINT-JACQUES	1	0
OCESN832765F0200236444	Gare de Mulhouse - Gare de Willer-sur-Thur	36	Mulhouse	Willer-sur-Thur	MULHOUSE	WILLER-SUR-THUR	1	1
OCESN832766F0400436448	Gare de Mulhouse - Gare de Thann	26	Mulhouse	Thann	MULHOUSE	THANN	1	1
OCESN832771F0400436455	Gare de Mulhouse - Gare de Wesserling	47	Mulhouse	Wesserling	MULHOUSE	FELLERING	1	1
OCESN832901F0300336568	Gare de Niederbronn - Gare de Strasbourg	53	Niederbronn	Strasbourg	NIEDERBRONN-LES-BAINS	STRASBOURG	1	1
OCESN833203F0800836633	Gare de Conflans-Jarny - Gare de Nancy-Ville	51	Conflans-Jarny	Nancy-Ville	JARNY	NANCY	1	1
OCESN833308F0200236650	Gare de Longuyon - Gare de Thionville	39	Longuyon	Thionville	LONGUYON	THIONVILLE	1	1
OCESN833341F0200236653	Gare de Longwy - Gare de Thionville	55	Longwy	Thionville	LONGWY	THIONVILLE	1	1
OCESN833602F0400436749	Gare de Bar-le-Duc - Gare de Lunéville	98	Bar-le-Duc	Lunéville	BAR-LE-DUC	LUNEVILLE	1	1
OCESN833606F0700736755	Gare de Lunéville - Gare de Revigny	108	Lunéville	Revigny	LUNEVILLE	REVIGNY-SUR-ORNAIN	1	1
OCESN833618F1101136781	Gare de Epernay - Gare de Nancy-Ville	123	Epernay	Nancy-Ville	EPERNAY	NANCY	1	1
OCESN833618F1601636779	Gare de Epernay - Gare de Lunéville	165	Epernay	Lunéville	EPERNAY	LUNEVILLE	1	1
OCESN833652F0300336809	Gare de Epernay - Gare de Metz-Ville	117	Epernay	Metz-Ville	EPERNAY	METZ	1	1
OCESN833661F0500536810	Gare de Lunéville - Gare de Toul	68	Lunéville	Toul	LUNEVILLE	TOULOUSE	1	1
OCESN834010F0800836812	Gare de Epinal - Gare de Metz-Ville	120	Epinal	Metz-Ville	EPINAL	METZ	1	1
OCESN834026F0600636832	Gare de Metz-Ville - Gare de Remiremont	135	Metz-Ville	Remiremont	METZ	REMIREMONT	1	1
OCESN834351F0200236965	Gare de Metz-Ville - Gare de Sarrebourg	62	Metz-Ville	Sarrebourg	METZ	SARREBOURG	1	1
OCESN834850F0100137008	Gare de Metz-Ville - Gare de Sarreguemines	62	Metz-Ville	Sarreguemines	METZ	SARREGUEMINES	1	1
OCESN835010F0600637052	Gare de Nancy-Ville - Gare de Strasbourg	89	Nancy-Ville	Strasbourg	NANCY	STRASBOURG	1	1
OCESN835014F1001037069	Gare de Lunéville - Gare de Strasbourg	67	Lunéville	Strasbourg	LUNEVILLE	STRASBOURG	1	1
OCESN835190F0400437220	Gare de Lunéville - Gare de Metz-Ville	73	Lunéville	Metz-Ville	LUNEVILLE	METZ	1	1
OCESN836352F0500537458	Gare de Nancy-Ville - Gare de Toul	23	Nancy-Ville	Toul	NANCY	TOULOUSE	1	1
OCESN836402F0100137486	Gare de Culmont-Chalindrey - Gare de Vittel	49	Culmont-Chalindrey	Vittel	CHALINDREY	VITTEL	1	1
OCESN836404F1201237491	Gare de Paris-Est - Gare de Vittel	230	Paris-Est	Vittel	PARIS-EST	VITTEL	0	1
OCESN838232F0400437701	Gare de Charleville-Mézières - Gare de Longuyon	60	Charleville-Mézières	Longuyon	CHARLEVILLE-MEZIERES	LONGUYON	1	1
OCESN838234F0400437707	Gare de Charleville-Mézières - Gare de Thionville	96	Charleville-Mézières	Thionville	CHARLEVILLE-MEZIERES	THIONVILLE	1	1
OCESN838340F0100137763	Gare de Champagne-Ardenne - Gare de Charleville-Mézières	71	Champagne-Ardenne	Charleville-Mézières	BEZANNES	CHARLEVILLE-MEZIERES	1	1
OCESN838342F0500537769	Gare de Champagne-Ardenne - Gare de Reims	12	Champagne-Ardenne	Reims	BEZANNES	REIMS	1	1
OCESN838501F0400437819	Gare de Château-Thierry - Gare de Reims	66	Château-Thierry	Reims	ÉTAMPES-SUR-MARNE	REIMS	1	1
OCESN839101F0100137930	Gare de Bar-le-Duc - Gare de Paris-Est	150	Bar-le-Duc	Paris-Est	BAR-LE-DUC	PARIS-EST	1	0
OCESN839101F0300337926	Gare de Château-Thierry - Gare de Paris-Est	53	Château-Thierry	Paris-Est	ÉTAMPES-SUR-MARNE	PARIS-EST	1	0
OCESN839101F1001037925	Gare de Bar-le-Duc - Gare de Château-Thierry	95	Bar-le-Duc	Château-Thierry	BAR-LE-DUC	ÉTAMPES-SUR-MARNE	1	1
OCESN839106F1601637950	Gare de Châlons-en-Champagne - Gare de Paris-Est	101	Châlons-en-Champagne	Paris-Est	CHALONS-EN-CHAMPAGNE	PARIS-EST	1	0
OCESN839106F1701737957	Gare de Paris-Est - Gare de St-Dizier	140	Paris-Est	St-Dizier	PARIS-EST	SAINT-DIZIER	0	1
OCESN839106F2002037956	Gare de Epernay - Gare de Paris-Est	84	Epernay	Paris-Est	EPERNAY	PARIS-EST	1	0
OCESN839130F0600638014	Gare de Château-Thierry - Gare de St-Dizier	85	Château-Thierry	St-Dizier	ÉTAMPES-SUR-MARNE	SAINT-DIZIER	1	1
OCESN839131F1001038023	Gare de Paris-Est - Gare de Strasbourg	359	Paris-Est	Strasbourg	PARIS-EST	STRASBOURG	0	1
OCESN839162F0500538088	Gare de Paris-Est - Gare de Sarrebourg	270	Paris-Est	Sarrebourg	PARIS-EST	SARREBOURG	0	1
OCESN839163F0200238094	Gare de Nancy-Ville - Gare de Paris-Est	199	Nancy-Ville	Paris-Est	NANCY	PARIS-EST	1	0
OCESN839163F0700738097	Gare de Bar-le-Duc - Gare de Strasbourg	158	Bar-le-Duc	Strasbourg	BAR-LE-DUC	STRASBOURG	1	1
OCESN839400F0600638175	Gare de Paris-Est - Gare de Troyes	90	Paris-Est	Troyes	PARIS-EST	SAINT-JULIEN-LES-VILLAS	0	1
OCESN839412F0300338207	Gare de Culmont-Chalindrey - Gare de Paris-Est	188	Culmont-Chalindrey	Paris-Est	CHALINDREY	PARIS-EST	1	0
OCESN839501F2102138232	Gare de Chaumont - Gare de Culmont-Chalindrey	33	Chaumont	Culmont-Chalindrey	CHAUMONT	CHALINDREY	1	1
OCESN839505F2202238265	Gare de Chaumont - Gare de Paris-Est	145	Chaumont	Paris-Est	CHAUMONT	PARIS-EST	1	0
OCESN839550F5505538288	Gare de Mulhouse - Gare de Paris-Est	294	Mulhouse	Paris-Est	MULHOUSE	PARIS-EST	1	0
OCESN839550F6106138292	Gare de Mulhouse - Gare de Troyes	182	Mulhouse	Troyes	MULHOUSE	SAINT-JULIEN-LES-VILLAS	1	1
OCESN839552F3203238324	Gare de Chaumont - Gare de Mulhouse	137	Chaumont	Mulhouse	CHAUMONT	MULHOUSE	1	1
OCESN839553F4704738345	Gare de Belfort-Ville - Gare de Paris-Est	247	Belfort-Montbéliard-TGV	Paris-Est	MEROUX	PARIS-EST	1	0
OCESN839555F5005038379	Gare de Belfort-Ville - Gare de Troyes	163	Belfort-Montbéliard-TGV	Troyes	MEROUX	SAINT-JULIEN-LES-VILLAS	1	1
OCESN839556F5205238394	Gare de Longueville (S.-et-M.) - Gare de Mulhouse	234	Longueville (S.-et-M.)	Mulhouse	LONGUEVILLE	MULHOUSE	1	1
OCESN839558F3103138444	Gare de Belfort-Ville - Gare de Chaumont	105	Belfort-Montbéliard-TGV	Chaumont	MEROUX	CHAUMONT	1	1
OCESN839584F2302338502	Gare de Dijon-Ville - Gare de Paris-Est	223	Dijon-Ville	Paris-Est	DIJON	PARIS-EST	1	0
OCESN839591F0300338525	Gare de Culmont-Chalindrey - Gare de Dijon-Ville	46	Culmont-Chalindrey	Dijon-Ville	CHALINDREY	DIJON	1	1
OCESN839660F0200238611	Gare de Châlons-en-Champagne - Gare de Reims	44	Châlons-en-Champagne	Reims	CHALONS-EN-CHAMPAGNE	REIMS	1	1
OCESN839710F0100138643	Gare de Reims - Gare de St-Dizier	93	Reims	St-Dizier	REIMS	SAINT-DIZIER	1	1
OCESN839800F0100138647	Gare de Culmont-Chalindrey - Gare de Reims	171	Culmont-Chalindrey	Reims	CHALINDREY	REIMS	1	1
OCESN839801F0100138650	Gare de Chaumont - Gare de Reims	130	Chaumont	Reims	CHAUMONT	REIMS	1	1
OCESN839802F0300338652	Gare de Culmont-Chalindrey - Gare de St-Dizier	89	Culmont-Chalindrey	St-Dizier	CHALINDREY	SAINT-DIZIER	1	1
OCESN839831F0100138699	Gare de Dijon-Ville - Gare de Reims	216	Dijon-Ville	Reims	DIJON	REIMS	1	1
OCESN839831F0400438700	Gare de Dijon-Ville - Gare de St-Dizier	128	Dijon-Ville	St-Dizier	DIJON	SAINT-DIZIER	1	1
OCESN839900F0300338718	Gare de Epernay - Gare de Reims	35	Epernay	Reims	EPERNAY	REIMS	1	1
OCESN840800F0400438804	Gare de Champagne-Ardenne - Gare de Sedan	105	Champagne-Ardenne	Sedan	BEZANNES	SEDAN	1	1
OCESN841500F0200239125	Gare de Aulnoye Aymeries - Gare de Valenciennes	29	Aulnoye Aymeries	Valenciennes	AULNOYE-AYMERIES	VALENCIENNES	1	1
OCESN841500F0300339127	Gare de Maubeuge - Gare de Valenciennes	42	Maubeuge	Valenciennes	MAUBEUGE	VALENCIENNES	1	1
OCESN841600F0300339165	Gare de Hirson - Gare de Valenciennes	90	Hirson	Valenciennes	HIRSON	VALENCIENNES	1	1
OCESN841700F0100139198	Gare de Busigny - Gare de Maubeuge	36	Busigny	Maubeuge	BUSIGNY	MAUBEUGE	1	1
OCESN841702F0200239200	Gare de Aulnoye Aymeries - Gare de Tergnier	71	Aulnoye Aymeries	Tergnier	AULNOYE-AYMERIES	TERGNIER	1	1
OCESN841704F0200239202	Gare de Aulnoye Aymeries - Gare de St Quentin	48	Aulnoye Aymeries	St Quentin	AULNOYE-AYMERIES	ST QUENTIN	1	0
OCESN841800F0700739230	Gare de Lille Flandres - Gare de Maubeuge	72	Lille Flandres	Maubeuge	LILLE	MAUBEUGE	1	1
OCESN841800F0800839231	Gare de Aulnoye Aymeries - Gare de Lille Flandres	60	Aulnoye Aymeries	Lille Flandres	AULNOYE-AYMERIES	LILLE	1	1
OCESN841802F0200239236	Gare de Jeumont - Gare de Lille Flandres	81	Jeumont	Lille Flandres	JEUMONT	LILLE	1	1
OCESN841900F1201239356	Gare de Hirson - Gare de Lille Flandres	108	Hirson	Lille Flandres	HIRSON	LILLE	1	1
OCESN841904F0800839366	Gare de Charleville-Mézières - Gare de Lille Flandres	146	Charleville-Mézières	Lille Flandres	CHARLEVILLE-MEZIERES	LILLE	1	1
OCESN842401F0200239532	Gare de Béthune - Gare de Lille Flandres	39	Béthune	Lille Flandres	BETHUNE	LILLE	1	1
OCESN842600F0200239604	Gare de Calais Ville - Gare de Rang du Fl. Verton Ber.	68	Calais Ville	Rang du Fl. Verton Ber.	ARQUES	MOUGINS	1	1
OCESN842606F0100139608	Gare de Calais Ville - Gare de Etaples Le Touquet	62	Calais Ville	Etaples Le Touquet	ARQUES	ETAPLES	1	1
OCESN843300F0100139861	Gare de Cambrai Ville - Gare de Douai	34	Cambrai Ville	Douai	CAMBRAI	DOUAI	1	1
OCESN843500F0300339917	Gare de Douai - Gare de Valenciennes	38	Douai	Valenciennes	DOUAI	VALENCIENNES	1	1
OCESN843600F0100139940	Gare de Douai - Gare de Lens	31	Douai	Lens	DOUAI	LENS	1	1
